x1,x2,y
0.555646398,-0.473897857,0.08416374
0.424374184,-0.217995479,0.132571419
-0.836760437,0.584551617,0.358467436
0.935054156,0.159671713,0.848831218
-0.640550506,-0.666523548,-0.033948689
-0.00577937,0.734153662,-0.538948199
0.151125911,-0.812296116,-0.636985939
0.509251784,-0.124847135,0.243750572
0.561605153,-0.411159255,0.146348415
0.23060538,-0.284641889,-0.027842163
0.548435685,-0.630482734,-0.096726777
0.268177104,0.916311337,-0.767707507
0.354893023,-0.342271687,0.00879915
-0.972818403,0.36995034,0.809512392
0.342886554,-0.051728324,0.114895369
0.126960317,0.971526026,-0.927743897
-0.667366367,-0.435091324,0.256073408
0.689828453,0.63574825,0.071687457
0.920629221,-0.598745009,0.489062577
0.201402686,0.667363365,-0.404810819
0.970363389,0.93489763,0.067571529
-0.942439548,-0.911448428,0.057454065
0.743126983,0.6871526,0.080059017
0.237234477,-0.730713005,-0.477661299
-0.992682022,0.961656065,0.060635209
-0.474794742,-0.964974892,-0.705746494
-0.310842957,-0.978940391,-0.861700944
-0.425397509,0.05263597,0.178192495
-0.011903717,0.27988993,-0.078196674
-0.086641275,-0.324644658,-0.097887443
0.898165898,-0.632223333,0.406995639
0.738914905,0.108846959,0.534147576
0.833005066,-0.547217095,0.394450891
-0.500448658,-0.647872373,-0.169289752
0.643036507,0.579281309,0.077929114
0.369467432,0.033887179,0.135357843
0.837531933,0.288410253,0.618279264
0.441563649,0.279433213,0.116895536
0.276500494,0.538001896,-0.212993517
0.275803279,-0.366765789,-0.058449696
-0.469495291,0.161504948,0.19434198
0.394322303,-0.661685181,-0.2823372
0.309519989,0.542649278,-0.198665615
0.556093357,-0.032379146,0.308191413
0.049348009,-0.29772704,-0.086206165
0.71688799,-0.55265655,0.208499127
-0.27273251,-0.404730985,-0.089424148
-0.369399228,-0.111087701,0.124115312
0.780357354,-0.122098741,0.594049497
-0.766242874,-0.408340641,0.420386063
0.598831981,0.68082422,-0.104921877
-0.634999891,-0.054723912,0.400230155
-0.180988484,0.721060799,-0.487171844
0.438912268,0.323845942,0.087767785
0.887493834,-0.597580043,0.430543397
0.259832587,-0.30843489,-0.027619108
0.055590727,0.113628405,-0.009821086
-0.914161343,0.037283916,0.834300871
-0.650060542,-0.83781894,-0.279361869
0.952693451,0.06722261,0.903105932
0.128865486,0.990607164,-0.964696241
-0.364696813,0.820780591,-0.540677013
-0.193192382,0.011520992,0.037190563
-0.964436239,-0.43160877,0.743851129
0.699183001,0.913631373,-0.345865416
0.526799775,0.319833849,0.175224312
0.718111885,0.094716698,0.506713426
0.748406967,-0.347089199,0.439642077
-0.481425684,-0.344179499,0.113311162
0.54036035,0.607738219,-0.077356435
0.817595714,-0.674832808,0.213063433
0.006748188,0.274529653,-0.075320992
0.598936583,0.593263543,0.0067634
-0.559999935,-0.650186737,-0.109142866
0.114374992,0.550728008,-0.2902197
0.43881367,0.177041471,0.161213754
0.35088876,-0.005107173,0.123096839
0.076431393,-0.715302051,-0.505815266
-0.373662947,-0.188232992,0.104192339
-0.842241641,-0.227227595,0.657738603
-0.427533056,0.412969627,0.012240601
0.052847688,-0.989074689,-0.975475863
-0.756955548,0.683250028,0.106151102
-0.439452913,0.163148748,0.166501349
0.57714444,-0.670632227,-0.116651879
0.649534902,-0.809571321,-0.233510136
0.672429336,0.291913689,0.36694761
0.841566926,0.778773623,0.101746536
0.531814388,0.662576952,-0.156181674
-0.623158985,-0.572145202,0.060976988
0.544475999,-0.003156807,0.296444149
-0.022641688,0.128431778,-0.015982075
-0.959206324,-0.426898165,0.737834729
0.449056633,0.825301278,-0.47947034
-0.368819923,-0.975059267,-0.814712438
0.514244695,0.253360855,0.200255884
-0.589217847,0.575218842,0.016300955
0.743470608,0.965966654,-0.380343031
-0.119899222,0.556948606,-0.295815926
-0.164034145,-0.271043149,-0.046557188
0.720850248,-0.556442985,0.209996284
-0.516541877,-0.480533805,0.035902772
0.230725237,0.909554103,-0.774054531
-0.32567169,-0.077661433,0.100030752
0.583765601,-0.638842246,-0.067337139
0.900880573,-0.300876767,0.721058977
0.575817852,0.004881099,0.331542374
-0.990692474,-0.368544446,0.845646569
0.615504202,0.953283578,-0.529904158
0.387208781,-0.724279165,-0.374649669
-0.162283481,-0.440028241,-0.167288925
0.464729135,0.503623484,-0.037663445
0.464071861,0.70394542,-0.280176462
-0.384477373,0.9848658,-0.822137795
0.308712257,-0.140048999,0.075689536
0.14342156,0.547828565,-0.279546393
0.765595875,0.968999474,-0.352822936
-0.28967406,-0.531006389,-0.198056724
-0.613722236,-0.081321372,0.370041817
0.136977488,0.335729346,-0.093951362
-0.731748682,0.793948289,-0.094897752
-0.253665414,0.484618788,-0.170509228
0.925378973,-0.952526548,-0.050980582
-0.994760305,0.257220633,0.92338561
-0.264110471,-0.576453864,-0.262544716
0.714783472,-0.922957042,-0.340934289
0.267736033,-0.677936787,-0.387915704
0.630250344,-0.68385335,-0.070439909
-0.025111064,-0.24943057,-0.061585044
0.251191793,0.982117461,-0.90145739
0.908737624,-0.121452851,0.811053273
-0.111200904,0.869873698,-0.744314609
-0.371756672,0.408938845,-0.029027956
-0.269301712,-0.676712251,-0.385416059
-0.487609257,0.236238107,0.181954345
0.061631358,-0.128918706,-0.012821609
-0.299010962,0.089473985,0.081401961
-0.591190951,-0.917181469,-0.491715106
0.942822171,-0.050778823,0.886335157
0.454178361,-0.141711397,0.186195864
0.895339261,-0.019452539,0.801253991
0.315234784,-0.186452588,0.064608402
-0.864499459,0.231473851,0.693779172
0.632787548,-0.849717657,-0.321600015
0.500947333,0.695516139,-0.232794469
-0.600751341,-0.212620712,0.315694606
0.320477825,-0.573597906,-0.226308521
0.607715912,0.956221915,-0.545041722
-0.286501454,0.810513244,-0.574848636
-0.280439398,0.977094403,-0.876067216
-0.89810791,0.844199337,0.093925297
0.536416174,-0.744717647,-0.266862061
-0.860177165,-0.824483429,0.060131831
-0.737694232,-0.171670015,0.514722185
0.077791828,-0.439947975,-0.187502652
-0.278731277,0.434905201,-0.111451409
-0.237831489,-0.276418797,-0.019843534
0.360412477,-0.503256012,-0.123369459
0.208842253,-0.189411085,0.007738527
0.091625663,-0.029711241,0.007512504
-0.849407361,-0.766079179,0.134615555
0.71777914,0.596149383,0.159812808
0.169927527,0.054228539,0.02593463
-0.431844141,0.468252153,-0.032770717
-0.265363184,-0.960925505,-0.852960208
0.274823006,-0.198729798,0.036034152
-0.167346141,-0.436456825,-0.162489829
-0.182591325,-0.709464926,-0.470000889
-0.298437288,-0.650968718,-0.334695457
-0.534904038,-0.647934291,-0.133696516
-0.989243555,0.944267784,0.086961163
-0.222978524,0.287837945,-0.033131261
0.852667493,0.508220837,0.468753435
0.528979737,0.771606499,-0.315557027
0.109388991,-0.822910073,-0.665215036
0.437358346,0.407809142,0.024974027
-0.227691973,0.890008181,-0.740270927
0.747450533,-0.137027235,0.539905836
0.481803496,-0.796198559,-0.401797536
0.488255691,-0.860122038,-0.5014163
-0.303446753,-0.107491577,0.080525493
-0.987461326,0.441005346,0.780594155
0.258480577,-0.469008696,-0.153156948
0.28589268,-0.362389488,-0.049591516
0.058227906,-0.429794771,-0.181333056
0.433479529,-0.018892307,0.187547583
-0.794203604,0.881632598,-0.146516673
0.708698094,0.420070643,0.325793643
-0.291239264,-0.140815432,0.064991323
0.856169248,0.122339393,0.718058855
-0.242355965,-0.228049357,0.006729905
0.159880231,0.077389099,0.019572615
-0.86641091,0.991399068,-0.232204247
0.136153132,0.486945337,-0.218578086
-0.391518709,-0.557408691,-0.157417549
0.416113512,0.121468711,0.158395807
0.831696521,0.842962386,-0.018866481
-0.420396547,-0.056953585,0.173489546
0.642638199,-0.418189049,0.238101774
0.854567327,0.939630294,-0.152619773
-0.814880838,0.013886383,0.663837948
0.797473845,0.434990877,0.446747469
-0.895452912,-0.451178925,0.598273495
-0.32597251,-0.593999362,-0.246577166
0.556125646,0.473842238,0.084749267
-0.225686049,0.532180947,-0.232282367
-0.983192198,0.357447526,0.838898165
-0.262626886,-0.781037504,-0.541046701
-0.725580184,0.761679129,-0.053688491
-0.934646578,-0.07249444,0.868308783
0.151922334,-0.804551223,-0.624222275
-0.744751346,0.469169241,0.334534791
-0.630491675,0.766709091,-0.190323078
-0.849558778,0.579883067,0.385485745
0.337097074,-0.481560656,-0.118266228
-0.054510047,-0.414186505,-0.168579116
-0.89252292,-0.346239832,0.676715142
-0.056113746,0.184183224,-0.030774708
-0.532420907,0.242805374,0.224517573
0.981240046,-0.141210541,0.942891611
0.322391402,-0.303567013,0.011783285
-0.025585821,0.453490221,-0.204998746
-0.945244332,0.109755813,0.881440509
0.093063055,0.772061382,-0.587418045
0.802616407,0.271412366,0.570528425
0.964958958,0.621788682,0.544524625
0.579864239,0.345616337,0.216791883
-0.916018376,-0.46812459,0.619949033
-0.252740215,0.339475681,-0.051366122
0.032394313,0.415284594,-0.171411902
-0.786254326,0.462107651,0.404652384
-0.385736376,-0.430902535,-0.036884443
0.165664818,0.200535169,-0.012769522
-0.758525121,-0.679909867,0.113082932
-0.035176356,-0.386410832,-0.148075955
0.907365634,-0.966983657,-0.111744999
0.204153882,-0.399872532,-0.118219234
-0.206498717,-0.624317368,-0.347130456
0.724423139,-0.677692823,0.065521322
0.515150612,0.939289406,-0.616884436
-0.712035327,-0.452407774,0.302321513
0.239087907,0.586618,-0.286957651
0.465260066,-0.961507719,-0.708030165
-0.910197797,0.466187862,0.611128908
0.009165029,-0.411264175,-0.169054224
-0.974720848,0.794554879,0.318763275
-0.568018601,0.445841737,0.123870276
-0.735270455,0.764478723,-0.043805077
0.511912349,0.89307087,-0.535521326
0.065550233,0.307637561,-0.090344036
0.219026877,0.076353482,0.042142919
-0.944668914,-0.48860344,0.653666036
-0.261220463,0.949468412,-0.833254135
-0.090962547,0.108856323,-0.003575514
-0.773404414,-0.967762356,-0.33840959
-0.554085396,0.519250921,0.037389107
0.490481128,0.852084759,-0.4854767
0.443040698,0.005743559,0.196252072
-0.202648705,-0.252253186,-0.022565172
-0.356257896,0.840949562,-0.580276477
0.333617714,-0.535777954,-0.175757237
-0.648249467,-0.311285755,0.323328551
0.133179503,-0.861759697,-0.724892995
0.756944546,0.381991778,0.427047328
-0.605170231,-0.273799227,0.291264992
-0.279666429,0.203632335,0.036747183
-0.199652261,0.697971075,-0.447302596
-0.951410595,-0.577283298,0.571926114
-0.731321704,0.17273992,0.504992354
-0.745215234,-0.709035358,0.052614606
-0.62459416,0.230130646,0.337157751
-0.180525524,0.668610089,-0.414449986
0.31975489,0.209531157,0.058339884
-0.7307713,-0.095006079,0.525000538
0.800346872,-0.739333173,0.093941576
-0.520289918,0.115454832,0.25737178
0.068152601,0.086536095,-0.002843719
0.97757434,0.662306796,0.517001299
-0.689730335,0.765110912,-0.109666773
0.647507432,-0.432477358,0.232229209
0.842459392,0.641003036,0.298852935
-0.192558043,-0.639415822,-0.371773994
0.528997687,-0.603056186,-0.083838211
0.776544564,-0.016975946,0.602733277
0.78127743,0.437085471,0.419350714
0.587627007,-0.821169257,-0.329013449
-0.469031208,-0.122819995,0.204905523
-0.65978505,-0.852597523,-0.291606224
0.734596258,-0.800439468,-0.10107168
-0.99351452,-0.200369316,0.946923239
0.282036893,-0.933139472,-0.791204466
0.814092036,0.14185392,0.642623308
-0.099915475,-0.575366665,-0.321063697
0.494147861,-0.30397864,0.151779095
0.726121848,-0.354411805,0.40164521
0.337893541,0.189242985,0.078359138
-0.632900865,0.527348579,0.122466982
0.281834437,0.822510079,-0.59709218
-0.598535234,-0.583049027,0.018298259
0.220194657,-0.915290787,-0.789271538
0.169813857,-0.122135315,0.013919711
0.243346731,0.07965434,0.052872818
-0.845337348,-0.931465243,-0.153032268
0.730481075,-0.7530458,-0.033475377
0.933400135,0.140600687,0.851467259
0.651674305,-0.468594459,0.205098633
-0.577470849,-0.093624764,0.324706985
0.572780097,0.998005584,-0.667938105
-0.577671319,-0.58868963,-0.012851327
-0.655952707,-0.080473896,0.423797907
-0.280144731,0.124636414,0.062946835
0.588602247,0.822713716,-0.330405254
0.445856905,0.956601587,-0.716298216
0.356905669,0.714544984,-0.383192878
0.738038236,0.516817397,0.277600216
0.687420973,0.004753999,0.472524994
0.068503445,-0.774511612,-0.595175515
-0.841351631,0.447350803,0.507749826
-0.848835245,0.95621933,-0.193834134
0.692184733,-0.726051912,-0.048031675
-0.014587498,-0.194683923,-0.037689035
0.169691379,0.290387204,-0.055529564
-0.988008969,-0.571802249,0.649203911
-0.420242432,-0.954054459,-0.733616209
-0.38596333,-0.692895677,-0.331136727
0.360627691,0.952018999,-0.776287843
-0.669120685,-0.256598768,0.381879563
0.276397601,-0.373575036,-0.063162673
0.57805976,0.037522105,0.332745178
0.501901354,-0.536608719,-0.036043948
-0.58972648,0.71105551,-0.157822618
0.495268821,0.91452142,-0.591058221
0.351051634,-0.32513837,0.017522291
-0.170287621,0.437474159,-0.162385766
-0.365050069,0.127593252,0.116981515
0.074664705,0.492474316,-0.236956134
-0.102181106,-0.9762458,-0.942614883
0.661763043,-0.960790106,-0.485187302
-0.997461803,-0.497608401,0.747315926
0.748045545,-0.717646543,0.044555577
-0.343237122,0.782967812,-0.495226873
-0.565492334,0.160296606,0.294086578
-0.689408763,0.414551135,0.303431799
0.098826286,-0.430195996,-0.175301961
-0.170124238,0.817320125,-0.63906993
0.113332967,-0.406958517,-0.152770873
-0.021157715,0.975164604,-0.950498355
-0.949420489,-0.90225631,0.087332815
-0.743018488,0.734693076,0.012302557
0.153680007,0.278542422,-0.053968336
-0.007515002,0.559975303,-0.313515865
0.282923135,0.184049354,0.046171336
0.881606906,0.077560592,0.771215092
-0.041407655,-0.145301339,-0.019397885
-0.200141652,0.397999645,-0.118347036
-0.28326194,0.85440346,-0.649767946
0.956930242,-0.449854826,0.713346123
0.970305759,-0.481846244,0.709317463
-0.978842259,0.140149102,0.938490397
-0.18639079,-0.418672936,-0.140545501
0.650379678,0.518202961,0.154459417
0.756504239,-0.277592109,0.495241285
0.972582245,-0.76159199,0.365893863
-0.085102133,-0.604995346,-0.358776996
-0.207878573,0.025880903,0.04254368
0.101173494,-0.065212236,0.00598344
-0.755295797,0.253959857,0.505976132
-0.360869858,0.73899691,-0.415889378
-0.562680282,-0.792313114,-0.311150971
0.854768089,-0.658182132,0.297424767
0.779845089,-0.28638423,0.526142435
0.782607649,0.375538899,0.471445267
0.140889949,0.984846914,-0.950073466
0.76059691,0.752737041,0.011894606
-0.209698384,-0.63155527,-0.354888646
-0.281641356,-0.218273438,0.03167856
0.388938015,0.198655895,0.111808615
0.329018149,0.546564239,-0.190479525
-0.544025975,-0.271642917,0.222174387
-0.540149486,0.429694072,0.107124472
0.568951728,-0.19145897,0.287049531
-0.332862459,0.232909251,0.056550697
0.032639879,-0.814894091,-0.662987018
-0.097173894,-0.992761253,-0.97613214
-0.981817893,0.802064732,0.320658541
-0.882296094,0.324349855,0.673243569
-0.431127596,0.040919684,0.184196583
0.918778667,-0.035686262,0.84288073
-0.170535967,-0.04158376,0.027353307
-0.60112546,0.047829525,0.359064155
-0.497822976,-0.437653991,0.056286699
0.314799089,0.985667802,-0.87244255
0.445276515,-0.048066924,0.195960746
-0.879695431,-0.993920367,-0.214013644
-0.443656347,0.700105809,-0.293317189
-0.125243141,0.187785985,-0.019577732
0.993595485,-0.710777306,0.48202761
0.326734975,0.717640445,-0.408252064
0.759697149,-0.472950849,0.353457253
0.325475431,0.321847234,0.002348614
0.219075455,-0.936658449,-0.829334994
-0.163727145,-0.268668935,-0.045376419
-0.367664153,0.606526711,-0.232697722
-0.979594015,-0.98659496,-0.013765181
-0.639358913,-0.656321959,-0.021978695
0.760248079,0.680535383,0.114848734
-0.018306598,0.612132561,-0.37437114
0.249944205,0.916464335,-0.777434773
-0.180499407,0.677789984,-0.426819226
0.36074867,0.85155148,-0.59500032
-0.559656909,0.156312571,0.288782236
-0.925952051,-0.492462891,0.614867503
-0.640757724,0.311572158,0.313493251
-0.250845862,-0.798085347,-0.574016574
0.433718163,0.333111716,0.077148029
0.429363834,-0.484723774,-0.050603836
-0.718349671,-0.862719948,-0.228259459
-0.320852052,0.773760282,-0.495758935
-0.011909613,0.739925372,-0.547347717
0.08104144,-0.955596505,-0.906596965
-0.242916625,0.680468504,-0.404028898
-0.928117344,0.485234412,0.62594937
-0.490811854,-0.362036988,0.109825495
0.53786224,0.141041065,0.269403208
-0.099811147,-0.266300834,-0.060953869
0.533923477,-0.637849702,-0.121777963
-0.881562032,-0.964858883,-0.153801049
0.486119714,-0.103219674,0.225658075
-0.085636584,-0.509227025,-0.251978539
0.704051474,0.891734757,-0.299502398
-0.958583039,0.434766302,0.729859705
-0.189097469,0.855940682,-0.696876598
-0.518869585,-0.585042738,-0.073049359
0.940192481,0.352516374,0.759694107
-0.434308386,0.997125152,-0.805634794
0.121228545,-0.179487216,-0.0175193
-0.197697786,-0.699588135,-0.450339144
0.340896037,0.14295037,0.0957753
0.965071677,-0.833244537,0.237066883
0.501982602,-0.700952967,-0.239348528
-0.807349576,0.235743929,0.596238138
0.576077226,-0.030384532,0.330941751
0.822185236,-0.248254098,0.614358465
0.483933523,0.528006668,-0.044599387
0.17350852,0.224115001,-0.020122327
0.021610992,0.53240639,-0.282989529
-0.269421736,0.336638326,-0.040737291
-0.280823708,0.623514087,-0.309907861
-0.566580942,-0.312513709,0.223349146
-0.997762864,-0.164024905,0.968626563
0.710253054,-0.39848204,0.345671465
-0.062957172,0.140350888,-0.015734766
-0.230271824,0.145303947,0.031911876
0.994557967,-0.50008652,0.739059023
0.788407569,-0.415307278,0.44910636
0.946983372,0.732874321,0.359672736
0.091706343,-0.445712717,-0.190249773
0.359862398,0.803261035,-0.515727345
0.881445621,-0.785038695,0.16066063
0.273972175,-0.634831352,-0.327950093
-0.155731224,0.48066765,-0.206789176
-0.403671305,0.762989534,-0.419202507
-0.479236868,-0.619239323,-0.153789363
-0.179741166,-0.597868596,-0.325139971
-0.618229088,0.031305316,0.381227182
0.948507235,0.287472433,0.817025575
-0.814116023,-0.305569314,0.569412293
0.373975471,0.321616848,0.036420256
0.337054175,-0.909035337,-0.712739727
0.591318742,-0.031779489,0.348647918
-0.640192252,-0.737870782,-0.134607172
0.699943888,0.258025358,0.423344361
-0.859338165,-0.677481413,0.279481018
-0.047394763,0.93102241,-0.864556464
-0.099311582,-0.145319083,-0.011254845
-0.732639091,-0.947728395,-0.361429074
0.625637846,-0.368794296,0.255413482
-0.125198055,0.815162477,-0.64881531
0.098151318,0.014122792,0.009434228
-0.693807031,0.748312562,-0.078603495
-0.440982562,0.247334028,0.133291499
0.420911141,0.209985388,0.133072325
-0.152996282,-0.110638971,0.01116688
0.609579074,-0.557892167,0.060342977
-0.638098603,0.237871032,0.350587199
0.320408987,0.81676072,-0.564436155
-0.28407307,-0.009734378,0.080602751
-0.043845231,-0.543629492,-0.29361062
-0.156980796,-0.42349247,-0.154702902
-0.109877666,0.793098062,-0.616931435
0.233209057,-0.658989519,-0.379880721
0.339260275,-0.052736933,0.11231635
0.01257656,-0.132981878,-0.01752601
0.243058779,0.624779261,-0.331271555
0.13517082,-0.768372557,-0.572125235
-0.267903395,-0.262665782,0.002778916
0.589879835,-0.600670953,-0.012847374
0.792383047,0.500624432,0.377246071
-0.695059724,-0.388243328,0.332375138
-0.631133653,-0.340007149,0.282724826
-0.459406636,0.38499856,0.062830566
-0.74223468,-0.082825468,0.544052262
0.247942168,0.432125044,-0.125256735
0.556275054,-0.597834872,-0.047964598
0.093513887,0.20522735,-0.033373418
-0.462162436,0.752520988,-0.352693721
0.636011709,0.712087129,-0.102557185
-0.888609886,0.583810982,0.448792267
-0.598399087,0.376641456,0.216222681
0.901613265,-0.226809456,0.761463951
-0.483956076,-0.925269441,-0.621910055
-0.256515491,0.921651509,-0.783641307
0.202393034,-0.23145012,-0.012606218
0.446904639,0.759691252,-0.377407042
-0.138067181,0.087204719,0.011457883
0.916899494,-0.257684936,0.774303156
-0.777516781,0.526387284,0.327448772
-0.125165642,0.306848686,-0.078489678
0.381832457,-0.665604292,-0.297233049
-0.788485668,0.43589102,0.431708668
-0.643618997,0.562579407,0.097749824
-0.615803779,-0.300157496,0.289119772
0.769738652,-0.608986829,0.221632634
-0.464424904,-0.076690551,0.20980905
-0.161338798,-0.642003265,-0.386137985
0.031368715,0.466103032,-0.21626804
-0.50075928,0.349820485,0.128385485
0.385305096,0.890003703,-0.643646575
-0.702269007,-0.965178843,-0.438388441
-0.486455373,0.119652562,0.222322094
-0.148472777,-0.860738285,-0.71882623
-0.729070304,0.45895098,0.320907507
0.562292721,0.750562728,-0.247171305
0.335161584,0.791455008,-0.514067743
-0.349137131,-0.978727446,-0.836010678
0.336913028,-0.397648695,-0.044614096
0.331271186,0.784456695,-0.505631708
0.056745661,-0.796800266,-0.631670593
-0.73384367,0.884915948,-0.244549702
-0.899249859,-0.61235347,0.433673538
0.47861573,0.215992913,0.182420078
-0.611866961,0.61518549,-0.00407201
-0.634232333,-0.707457371,-0.098245279
-0.162305348,-0.898034571,-0.780123065
-0.642934621,0.597351703,0.056535869
0.903718646,-0.058939901,0.81323348
-0.545559346,0.740198103,-0.250258231
-0.683221836,0.538319745,0.17700393
-0.757821957,0.494460384,0.329803048
0.750529595,-0.339750945,0.447863969
-0.954310207,0.322806496,0.806503938
-0.779154286,-0.811567893,-0.051561043
-0.180791408,-0.74853171,-0.527614187
0.694457206,0.424750688,0.301857664
-0.480656235,-0.250837597,0.168110916
-0.719752181,-0.592433452,0.167065807
-0.962616539,0.528756446,0.647047223
0.412157603,0.224526337,0.119461814
-0.978823156,-0.027659834,0.957329704
-0.71037138,0.993301317,-0.482020009
0.114831071,0.737532431,-0.530767911
-0.770060472,-0.271937183,0.519043299
0.104362639,-0.665109763,-0.431479436
0.988733535,0.67408323,0.523205802
0.347772598,-0.621956192,-0.265883725
-0.086565227,0.07955607,0.00116437
0.715857126,0.990054767,-0.467757017
-0.028956174,0.982997812,-0.965446239
-0.189974848,0.009128569,0.036007112
0.14719112,0.287082829,-0.060751325
-0.50743075,0.484344773,0.022896108
0.677054906,0.653704016,0.031074406
-0.605276741,-0.058061178,0.362988833
-0.880703282,-0.962004097,-0.149813611
0.504627761,-0.603567612,-0.109644685
0.351438125,0.412958125,-0.047025657
0.78309625,-0.998649469,-0.384061026
0.618474158,-0.907389614,-0.440845628
0.658924932,-0.542991088,0.139342744
-0.437347086,0.873904881,-0.572437268
-0.653235836,0.595640183,0.071929829
-0.019438391,-0.571932909,-0.326729402
-0.956836528,-0.261753828,0.847021074
0.692112012,-0.17184952,0.44948678
0.877266292,0.317657592,0.668689801
0.945233593,0.821847347,0.218033482
-0.952327027,0.397946838,0.74856508
0.891265782,0.912930017,-0.039086521
0.484451777,-0.184558791,0.200631577
0.765121556,-0.713671957,0.076083334
-0.047500774,-0.752419242,-0.563878392
-0.314136334,0.590536955,-0.250052259
-0.062946973,0.845184016,-0.710373699
-0.238518246,-0.844636991,-0.656520694
-0.95695923,0.621297475,0.529760416
-0.128567011,-0.216226141,-0.030224268
0.530325617,-0.494890637,0.036328518
0.280194566,-0.765866273,-0.508042153
0.906149483,-0.72912463,0.289484159
0.153614254,0.452636714,-0.181282656
-0.240192273,0.631863304,-0.341558907
0.495152282,-0.32301816,0.14083505
-0.130961134,-0.041079566,0.015463288
0.039918938,0.277585709,-0.075460304
-0.006589294,-0.40172475,-0.161339356
0.857838725,-0.016366939,0.735619402
-0.036013439,0.382919862,-0.145330653
-0.624683856,0.360224616,0.260468146
-0.814960525,0.924433402,-0.190416458
0.673431322,-0.277675149,0.376406257
0.00572962,0.890268357,-0.792544919
-0.465011087,0.192649467,0.179121494
-0.360813361,0.378967905,-0.013430392
-0.440966819,-0.177221297,0.163044348
-0.325895729,-0.907629634,-0.717583527
0.832767452,0.665016847,0.251254223
-0.255619676,-0.871786622,-0.694670495
0.995128115,0.964771985,0.059494983
-0.342996112,-0.201437445,0.077069288
0.823900221,-0.744981951,0.123813468
-0.667990665,-0.072989328,0.440884087
-0.637603927,-0.670179645,-0.042601989
0.051848374,-0.901506754,-0.810026174
0.069402876,-0.712444293,-0.502760111
-0.836101288,0.330330522,0.589947111
0.453346297,-0.17946836,0.173313972
-0.462602816,-0.480957267,-0.017318528
-0.026519375,0.882589017,-0.778260096
0.243711295,-0.209634931,0.015448391
0.185374778,0.245211274,-0.02576476
0.589916226,-0.805679053,-0.301117582
0.284177594,-0.26183524,0.012199212
0.552018316,0.470991133,0.082891574
-0.666712672,-0.282883389,0.364482775
0.681193154,0.094774347,0.455041937
0.28938587,-0.951937645,-0.822441099
-0.009619652,0.715821523,-0.512307915
0.75660473,-0.696342135,0.087558349
0.461761494,-0.052914002,0.210423786
0.766294333,0.202757022,0.546096595
0.485816214,-0.173940353,0.205762147
-0.05060124,-0.568005451,-0.320069707
0.527911605,0.592131646,-0.071929224
0.975702674,0.185719791,0.917503866
0.456586387,-0.436588591,0.017861531
-0.887806173,-0.46552937,0.571482206
-0.788351838,-0.841302207,-0.086290783
0.657588552,-0.621733003,0.045870777
-0.923947278,-0.094317939,0.844782699
0.171110305,0.733145584,-0.508223711
-0.268520003,-0.01287941,0.071937113
-0.592541193,0.66803427,-0.095164721
0.460790727,0.983391233,-0.754730223
-0.72342786,0.663372807,0.083284387
-0.554734158,-0.892804986,-0.489370757
-0.599633477,0.251629569,0.296242866
0.683327841,0.923763806,-0.386402631
-0.010178128,-0.753212121,-0.567224905
-0.942732028,-0.098129189,0.87911434
0.445315336,-0.680848361,-0.265248743
-0.024396174,-0.687287782,-0.471769322
0.735241128,-0.590202755,0.192240225
-0.627932442,-0.421691921,0.216475075
-0.655122628,-0.295642304,0.341781286
-0.618023378,-0.399147246,0.222634372
0.035207388,-0.127530566,-0.015024485
-0.444150682,0.17138775,0.167896068
-0.204512963,-0.768184428,-0.548281764
0.247009288,0.780253452,-0.547781861
-0.622828439,0.586422876,0.044023475
-0.694242988,0.782249518,-0.129940982
-0.678809372,0.100571412,0.450667554
-0.3334967,-0.681823181,-0.353662801
-0.358460297,0.071218767,0.123421672
-0.875100019,-0.434766289,0.576778318
0.74696986,0.856567816,-0.175744452
-0.719046772,0.847281026,-0.200856875
0.925845539,0.349951564,0.734723864
-0.667164807,-0.013323163,0.444931372
-0.011762006,0.518168766,-0.268360525
0.095019263,-0.224598846,-0.041415981
0.95325108,0.356203719,0.781806532
0.112615038,-0.228018327,-0.039310211
-0.614788366,0.431702687,0.191597524
-0.621310645,0.135818978,0.367580123
0.159330284,-0.363739831,-0.106920525
-0.228020262,-0.11701846,0.03829992
0.257039616,0.136229681,0.047510839
0.630886022,0.69379316,-0.083331776
0.871625144,0.757569366,0.185819046
0.766033605,-0.710130905,0.082521582
-0.554223554,0.304097048,0.214688732
0.308548359,0.061652046,0.091401115
-0.092110498,-0.713462541,-0.500544454
-0.816039812,-0.009867876,0.6658236
0.43343902,0.544512201,-0.108624153
-0.004460286,0.677960629,-0.459610721
0.221180586,-0.577012618,-0.284022709
0.117214093,-0.769948018,-0.579080807
0.752918525,0.893565994,-0.23157388
0.716933234,0.210229457,0.469796838
-0.60312728,-0.885810505,-0.420897736
-0.986666225,0.809661811,0.317957991
0.655994189,0.850646839,-0.293271669
0.431130714,0.508253818,-0.072448251
0.699918943,-0.241209669,0.431704422
0.420704137,0.456329318,-0.031244475
0.714680536,0.702736098,0.016930245
-0.007052671,-0.985432609,-0.971027687
0.220960929,-0.514875518,-0.216273067
-0.996703677,-0.489639232,0.753671642
-0.60145356,0.969722028,-0.578614427
-0.514739916,0.338462738,0.150400156
-0.339174167,-0.64679775,-0.303308214
0.12358488,-0.345039185,-0.103778817
-0.570519254,-0.23163903,0.271835579
0.245408802,-0.029247634,0.059370056
